"name","assignment","length","begin","end","species","species.score","type","type.support","subtype","subtype.support"
"India|NA|KU351315|19/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",849,1531,2379,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351316|20/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",849,1531,2379,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351317|21/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",849,1531,2379,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351318|22/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",849,1531,2379,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351319|23/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",849,1531,2379,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351320|24/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",849,1531,2379,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351321|25/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",849,1531,2379,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351322|26/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",849,1531,2379,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351323|27/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",849,1531,2379,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351324|28/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",849,1531,2379,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351325|29/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",849,1531,2379,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351326|30/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",849,1531,2379,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351327|31/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",849,1531,2379,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351328|32/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",849,1531,2379,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351329|33/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",849,1531,2379,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351330|34/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",849,1531,2379,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351331|1/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351332|2/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351333|3/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351334|4/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351335|5/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351336|6/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351337|7/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351338|8/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351339|9/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351340|10/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351341|11/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351342|12/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351343|13/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351344|14/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351345|15/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351346|16/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351347|17/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351348|18/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351349|19/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351350|20/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351351|21/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351352|22/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351353|23/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351354|24/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351355|25/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351356|26/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351357|27/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351358|28/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351359|29/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351360|30/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351361|31/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351362|32/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351363|33/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351364|34/D2/Del/2013|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351365|1/D2/Del/2014|Dengue_2|E|External|2014-06-15|2014.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351366|2/D2/Del/2014|Dengue_2|E|External|2014-06-15|2014.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351367|3/D2/Del/2014|Dengue_2|E|External|2014-06-15|2014.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351368|4/D2/Del/2014|Dengue_2|E|External|2014-06-15|2014.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351369|5/D2/Del/2014|Dengue_2|E|External|2014-06-15|2014.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351370|6/D2/Del/2014|Dengue_2|E|External|2014-06-15|2014.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KU351371|7/D2/Del/2014|Dengue_2|E|External|2014-06-15|2014.45205479452","Unassigned",809,2518,3326,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Indonesia|Surabaya|KT204455|SUB-019A|Dengue_2|E|External|2012-06-15|2012.45205479452","Unassigned",1485,937,2421,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Singapore|NA|KX224266|SG(EHI)D2/48479Y14|Dengue_2|E|External|2014-06-15|2014.45205479452","2V",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype V - Asian I",100,NA,NA
"Singapore|NA|KX224267|SG(EHI)D2/26690Y14|Dengue_2|E|External|2014-06-15|2014.45205479452","Unassigned",1485,937,2421,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"Singapore|NA|KX224268|SG(EHI)D2/28177Y14|Dengue_2|E|External|2014-06-15|2014.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Singapore|NA|KX224269|SG(EHI)D2/52100Y14|Dengue_2|E|External|2014-06-15|2014.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Singapore|NA|KX224270|SG(EHI)D2/19733Y13|Dengue_2|E|External|2013-06-15|2013.45205479452","2II",1446,937,2382,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Indonesia|NA|KU529739|JMB-010|Dengue_2|E|External|2014-06-15|2014.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Indonesia|NA|KU529740|JMB-022|Dengue_2|E|External|2014-06-15|2014.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Indonesia|NA|KU529741|JMB-024|Dengue_2|E|External|2014-06-15|2014.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Indonesia|NA|KU529742|JMB-026|Dengue_2|E|External|2015-06-15|2015.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Indonesia|NA|KU529743|JMB-037|Dengue_2|E|External|2015-06-15|2015.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Indonesia|NA|KU529744|JMB-040|Dengue_2|E|External|2015-06-15|2015.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Indonesia|NA|KU529745|JMB-049|Dengue_2|E|External|2015-06-15|2015.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Indonesia|NA|KU529746|JMB-054|Dengue_2|E|External|2015-06-15|2015.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Indonesia|NA|KU529747|JMB-084|Dengue_2|E|External|2015-06-15|2015.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Indonesia|NA|KU529748|JMB-099|Dengue_2|E|External|2015-06-15|2015.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Indonesia|NA|KU529749|JMB-114|Dengue_2|E|External|2015-06-15|2015.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Indonesia|NA|KU529750|JMB-125|Dengue_2|E|External|2015-06-15|2015.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Indonesia|NA|KU529751|JMB-437|Dengue_2|E|External|2015-06-15|2015.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Indonesia|NA|KU529752|JMB-475|Dengue_2|E|External|2015-06-15|2015.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Indonesia|NA|KU529753|JMB-488B|Dengue_2|E|External|2015-06-15|2015.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"Singapore|NA|KT186247|SG(EHI)D2/19386Y14|Dengue_2|E|External|2014-05-15|2014.36712328767","Unassigned",269,10399,10667,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype VI - Sylvatic",NA,NA,NA
"Singapore|NA|KT186248|SG(EHI)D2/21760Y14|Dengue_2|E|External|2014-05-15|2014.36712328767","Unassigned",286,10399,10684,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype VI - Sylvatic",NA,NA,NA
"Singapore|NA|KT186249|SG(EHI)D2/40520Y14|Dengue_2|E|External|2014-10-15|2014.78630136986","Unassigned",272,10399,10670,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype VI - Sylvatic",NA,NA,NA
"Singapore|NA|KT186250|SG(EHI)D2/29164Y11|Dengue_2|E|External|2011-07-15|2011.53424657534","Unassigned",325,10399,10723,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype VI - Sylvatic",NA,NA,NA
"Singapore|NA|KT186251|SG(EHI)D2/02458Y12|Dengue_2|E|External|2012-01-15|2012.03835616438","Unassigned",270,10399,10668,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype VI - Sylvatic",NA,NA,NA
"Singapore|NA|KT186252|SG(EHI)D2/25218Y12|Dengue_2|E|External|2012-06-15|2012.45205479452","Unassigned",325,10399,10723,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype VI - Sylvatic",NA,NA,NA
"Singapore|NA|KT186253|SG(EHI)D2/19091Y13|Dengue_2|E|External|2013-05-15|2013.36712328767","Unassigned",325,10399,10723,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype VI - Sylvatic",NA,NA,NA
"Singapore|NA|KT186254|SG(EHI)D2/26965Y13|Dengue_2|E|External|2013-06-15|2013.45205479452","Unassigned",325,10399,10723,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype VI - Sylvatic",NA,NA,NA
"Singapore|NA|KT186255|SG(EHI)D2/48809Y13|Dengue_2|E|External|2013-11-15|2013.87123287671","Unassigned",284,10399,10682,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype VI - Sylvatic",NA,NA,NA
"Singapore|NA|KT186256|SG(EHI)D2/03263Y14|Dengue_2|E|External|2014-01-15|2014.03835616438","Unassigned",269,10399,10667,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype VI - Sylvatic",NA,NA,NA
"Singapore|NA|KT186257|SG(EHI)D2/17554Y14|Dengue_2|E|External|2014-04-15|2014.28493150685","Unassigned",269,10399,10667,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype VI - Sylvatic",NA,NA,NA
"Singapore|NA|KT186258|SG(EHI)D2/22848Y14|Dengue_2|E|External|2014-05-15|2014.36712328767","Unassigned",269,10399,10667,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype VI - Sylvatic",NA,NA,NA
"Singapore|NA|KT186259|SG(EHI)D2/26690Y14|Dengue_2|E|External|2014-06-15|2014.45205479452","2VI",269,10399,10667,"Dengue virus type 2",NA,"DENV-2 Genotype VI - Sylvatic",96,NA,NA
"Singapore|NA|KT186260|SG(EHI)D2/32202Y14|Dengue_2|E|External|2014-08-15|2014.61917808219","Unassigned",268,10399,10666,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype VI - Sylvatic",NA,NA,NA
"Singapore|NA|KT186261|SG(EHI)D2/33428Y14|Dengue_2|E|External|2014-08-15|2014.61917808219","Unassigned",250,10399,10648,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype VI - Sylvatic",NA,NA,NA
"Singapore|NA|KT186262|SG(EHI)D2/38070Y14|Dengue_2|E|External|2014-09-15|2014.70410958904","Unassigned",269,10399,10667,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype VI - Sylvatic",NA,NA,NA
"Singapore|NA|KT186263|SG(EHI)D2/38434Y14|Dengue_2|E|External|2014-09-15|2014.70410958904","2VI",269,10399,10667,"Dengue virus type 2",NA,"DENV-2 Genotype VI - Sylvatic",97,NA,NA
"India|NA|KU285145|Den2AIIMS14_1583|Dengue_2|E|External|2014-10-12|2014.77808219178","2II",312,2182,2493,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",72,NA,NA
"India|NA|KU285146|DEN2AIIMS14_1636|Dengue_2|E|External|2014-10-21|2014.80273972603","Unassigned",288,2206,2493,"Dengue virus type 2",NA,"Could not assign",NA,NA,NA
"India|NA|KU285147|Den2AIIMS14_1852|Dengue_2|E|External|2014-11-07|2014.84931506849","2II",309,2182,2490,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",74,NA,NA
"India|NA|KU285148|Den2AIIMS15_1253|Dengue_2|E|External|2015-08-21|2015.63561643836","Unassigned",288,2206,2493,"Dengue virus type 2",NA,"Could not assign",NA,NA,NA
"India|NA|KU285149|Den2AIIMS15_1343|Dengue_2|E|External|2015-08-26|2015.64931506849","Unassigned",312,2182,2493,"Dengue virus type 2",NA,"Could not assign",NA,NA,NA
"India|NA|KU285150|Den2AIIMS15_1680|Dengue_2|E|External|2015-09-02|2015.66849315068","Unassigned",312,2182,2493,"Dengue virus type 2",NA,"Could not assign",NA,NA,NA
"India|NA|KX061419|D2_ILBS2015_01|Dengue_2|E|External|2015-08-26|2015.64931506849","Unassigned",1839,739,2577,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"India|NA|KX061420|D2_ILBS2015_02|Dengue_2|E|External|2015-08-26|2015.64931506849","Unassigned",1839,739,2577,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
